BCBS_Name,Acronym
Horizon Blue Cross Blue Shield of New Jersey,YKT
Horizon Blue Cross Blue Shield of New Jersey,YKU
Blue Cross Blue Shield of Nebraska,YKV
Anthem BCBS of Ohio,YKW
Anthem BCBS of Ohio,YKX
Blue Cross of California,YKY
Horizon Blue Cross Blue Shield of New Jersey,YKZ
Empire BCBS of New York,YLA
Empire BCBS of New York,YLB
Empire BCBS of New York,YLC
Empire BCBS of New York,YLD
Empire BCBS of New York,YLE
Empire BCBS of New York,YLF
Empire BCBS of New York,YLG
Empire BCBS of New York,YLH
Blue Cross Blue Shield of Michigan,YLI
Empire BCBS of New York,YLJ
Empire BCBS of New York,YLK
Empire BCBS of New York,YLL
Empire BCBS of New York,YLM
Empire BCBS of New York,YLN
Empire BCBS of New York,YLO
Empire BCBS of New York,YLP
Empire BCBS of New York,YLQ
Empire BCBS of New York,YLR
Empire BCBS of New York,YLS
Empire BCBS of New York,YLT
Empire BCBS of New York,YLU
Empire BCBS of New York,YLV
Empire BCBS of New York,YLW
Empire BCBS of New York,YLX
Empire BCBS of New York,YLY
Empire BCBS of New York,YLZ
Blue Cross Blue Shield of Nebraska,YMA
Blue Cross of Idaho,YMB
Highmark BCBS of Pennsylvania,YMC
Highmark BCBS of Pennsylvania,YMD
Highmark BCBS of Pennsylvania,YME
Blue Cross Blue Shield of Illinois,YMF
Blue Cross Blue Shield of Minnesota,YMG
Wellmark BCBS,YMH
Anthem BCBS of Virginia,YMI
Premera Blue Cross,YMJ
Premera Blue Cross,YMK
Premera Blue Cross,YML
Empire Blue Cross Blue Shield,YMM
Unassigned Prefix,YMN
Blue Cross Blue Shield of Georgia,YMO
Empire Blue Cross Blue Shield,YMP
Blue Cross of California,YMQ
CareFirst BCBS,YMR
Blue Shield of California,YMS
Blue Cross of Idaho,YMT
Blue Cross of California,YMU
Blue Cross of Idaho,YMV
Anthem BCBS of Connecticut,YMW
Premera Blue Cross,YMX
Blue Cross of California,YMY
Blue Cross Blue Shield of Missouri,YMZ
Blue Shield of California,YNA
Excellus BCBS,YNB
Excellus BCBS,YNC
Excellus BCBS,YND
Excellus BCBS,YNE
Blue Cross Blue Shield of Minnesota,YNF
Excellus BCBS,YNG
Excellus BCBS,YNH
Excellus BCBS,YNI
Excellus BCBS,YNJ
Blue Cross Blue Shield of Illinois,YNK
Excellus BCBS,YNL
Excellus BCBS,YNM
Blue Cross Blue Shield of Nebraska,YNN
Highmark BCBS of Pennsylvania,YNO
Blue Cross Blue Shield of Illinois,YNP
Blue Cross Blue Shield of Nebraska,YNQ
