BCBS_Name,Acronym
Blue Cross Blue Shield of Alabama,IPP
Anthem BCBS of Ohio,IPQ
Wellmark BCBS,IPR
Blue Shield of California,IPS
Blue Cross Blue Shield of Illinois,IPT
Blue Cross of Idaho,IPU
Blue Cross Blue Shield of Michigan,IPV
Regence Blue Shield of Idaho,IPW
Wellmark BCBS,IPX
BCBS of Western New York,IPY
Blue Cross Blue Shield of Rhode Island,IPZ
Premera Blue Cross,IQA
Anthem BCBS of Georgia,IQB
Capital Blue Cross,IQC
Anthem BCBS of Georgia,IQD
Blue Cross Blue Shield of Tennessee Commercial,IQE
Blue Cross Blue Shield of Tennessee Commercial,IQF
Anthem BCBS of Indiana,IQG
Anthem BCBS of Kentucky,IQH
Anthem BCBS of Missouri,IQI
Anthem BCBS of Virginia,IQJ
Anthem BCBS of Georgia,IQK
Blue Cross of California,IQL
Anthem BCBS of Georgia,IQM
Blue Cross Blue Shield of South Carolina,IQN
Blue Cross of California,IQO
Anthem BCBS of Georgia,IQP
Blue Cross of California,IQQ
Anthem BCBS of Georgia,IQR
Independence Blue Cross FOC,IQS
Anthem BCBS of Ohio,IQT
Blue Cross Blue Shield of Michigan,IQU
Blue Cross of California,IQV
Blue Cross of California,IQW
Blue Cross of California,IQX
Blue Cross Blue Shield of South Carolina,IQY
Horizon BCBS of New Jersey,IQZ
Horizon BCBS of New Jersey,IRA
Blue Cross Blue Shield of Massachusetts,IRB
Anthem BCBS of Colorado,IRC
Blue Cross Blue Shield of Massachusetts,IRD
Independence Blue Cross FOC,IRE
Blue Cross of California,IRF
Blue Cross Blue Shield of South Carolina,IRG
Anthem BCBS of Georgia,IRH
Blue Cross Blue Shield of Rhode Island,IRI
Blue Cross Blue Shield of South Carolina,IRJ
BCBS of Alabama,IRK
Unassigned,IRL
Blue Cross Blue Shield of Kansas City,IRM
Unassigned,IRN
Anthem BCBS of Ohio,IRO
BCBS of Florida,IRP
Blue Cross Blue Shield of South Carolina,IRQ
Anthem BCBS of Ohio,IRR
BCBS of Florida,IRS
Wellmark BCBS,IRT
Anthem BCBS of Connecticut,IRU
Blue Cross Blue Shield of Massachusetts,IRV
Blue Shield of California,IRW
Blue Cross Blue Shield of Massachusetts,IRX
