BCBS_Name,Acronym
BCBS of Michigan,MSH
Regence BCBS of Oregon,MSI
Premera Blue Cross,MSJ
BCBS of Massachusetts,MSK
Carefirst Administrators,MSL
Carefirst BCBS of Maryland,MSM
Anthem BCBS of Ohio,MSN
BCBS of Nebraska,MSO
Premera Blue Cross,MSP
Premera Blue Cross,MSQ
BCBS of Michigan,MSR
Highmark BCBS,MSS
Premera Blue Cross,MST
Anthem BCBS of Ohio,MSU
BCBS of Alabama,MSV
BCBS of Illinois,MSW
Anthem Blue Cross of California,MSX
Premera Blue Cross,MSY
Anthem Blue Cross of California,MSZ
Anthem BCBS of Virginia,MTA
Wellmark BCBS,MTB
Anthem BCBS of Virginia,MTC
Premera Blue Cross,MTD
Blue Shield of California,MTE
Anthem BCBS of Georgia,MTF
Carefirst BCBS of Maryland,MTG
Wellmark BCBS,MTH
Empire BCBS of New York,MTI
Blue Cross of Idaho,MTJ
Wellmark BCBS,MTK
BCBS of Texas,MTL
BCBS of South Carolina,MTM
BCBS of Massachusetts,MTN
Blue Shield of California,MTO
BCBS of Massachusetts,MTP
Blue Shield of California,MTQ
BCBS of Tennessee,MTR
Carefirst BCBS of Maryland,MTS
Blue Shield of California,MTT
Premera Blue Cross,MTU
Anthem BCBS of Indiana,MTV
Anthem BCBS of Ohio,MTW
Carefirst Administrators,MTX
Anthem Blue Cross of California,MTY
BCBS of Illinois,MTZ
BCBS of Texas,MUA
Carefirst BCBS of Maryland,MUB
Wellmark BCBS,MUC
Carefirst BCBS of Maryland,MUD
Wellmark BCBS,MUE
Anthem BCBS of Wisconsin,MUF
BCBS of Arkansas,MUG
Carefirst BCBS of Maryland,MUH
Unassigned Prefix,MUI
BCBS of Georgia,MUJ
Anthem BCBS of Wisconsin,MUK
BCBS of Illinois,MUL
BCBS of Arizona,MUM
BCBS of Illinois,MUN
Anthem BCBS of Wisconsin,MUO
BCBS of Minnesota,MUP
Premera Blue Cross,MUQ
BCBS of Michigan,MUR
BCBS of Texas,MUS
BCBS of Minnesota,MUT
BCBS of Michigan,MUU
Carefirst BCBS,MUV
Highmark BCBS,MUW
Wellmark BCBS,MUX
BCBS of Alabama,MUY
BCBS of Michigan,MUZ
BCBS of Montana,MVA
BCBS of Vermont,MVB
BCBS of South Carolina,MVC
Premera Blue Cross,MVD
BCBS of Massachusetts,MVE
Empire BCBS of New York,MVF
BCBS of Minnesota,MVG
Unassigned Prefix,MVH
BCBS of Michigan,MVI
Blue Shield of California,MVJ
BCBS of Georgia,MVK
BCBS of Massachusetts,MVL
BCBS of Alabama,MVM
Empire BCBS of New York,MVN
Blue Shield of California,MVO
Carefirst BCBS,MVP
Blue Cross of Idaho,MVQ
Highmark BCBS,MVR
Blue Shield of California,MVS
BCBS of Minnesota,MVT
Anthem BCBS of Ohio,MVU
Wellmark BCBS,MVV
Unassigned Prefix,MVW
BCBS of South Carolina,MVX
Anthem BCBS of Ohio,MVY
Highmark BCBS,MVZ
BCBS of Illinois,MWA
Unassigned Prefix,MWB
Unassigned Prefix,MWC
Carefirst Administrators,MWD
Anthem BCBS of Wisconsin,MWE
BCBS of Illinois,MWF
BCBS of Minnesota,MWG
BCBS of Illinois,MWH
Unassigned Prefix,MWI
Horizon BCBS of New Jersey,MWJ
Horizon BCBS of New Jersey,MWK
BCBS of Illinois,MWL
BCBS of Georgia,MWM
BCBS of Illinois,MWN
Independence Blue Cross,MWO
BCBS of Massachusetts,MWP
Anthem BCBS of Virginia,MWQ
BCBS of Kansas City,MWR
Anthem BCBS of Virginia,MWS
Blue Shield of California,MWT
Anthem BCBS of Wisconsin,MWU
Anthem BCBS of Wisconsin,MWV
Anthem BCBS of Nevada,MWW
BCBS of Alabama,MWX
Unassigned Prefix,MWY
Independence Blue Cross,MWZ
Anthem Blue Cross of California,MXA
Highmark BCBS,MXB
Unassigned Prefix,MXC
BCBS of Texas,MXD
BCBS of Texas,MXE
Empire BCBS of New York,MXF
BCBS of Massachusetts,MXG
Carefirst BCBS of Maryland,MXH
Blue Shield of California,MXI
Anthem BCBS of Virginia,MXJ
Capital Blue Cross,MXK
Wellmark BCBS,MXL
Wellmark BCBS,MXM
BCBS of Massachusetts,MXN
Wellmark BCBS,MXO
BCBS of Massachusetts,MXP
Empire BCBS,MXQ
Anthem Blue Cross of California,MXR
Anthem BCBS of Georgia,MXS
Unassigned Prefix,MXT
Anthem BCBS of Connecticut,MXU
Blue Cross of Idaho,MXV
Blue Cross of Idaho,MXW
BCBS of Minnesota,MXX
BCBS of Massachusetts,MXY
Premera Blue Cross,MXZ
Unassigned Prefix,MYA
Regence BCBS of Oregon,MYB
Unassigned Prefix,MYC
BCBS of Massachusetts,MYD
Anthem BCBS of Ohio,MYE
Empire BCBS of New York,MYF
Wellmark BCBS,MYG
BCBS of Massachusetts,MYH
BCBS of Massachusetts,MYI
Unassigned Prefix,MYJ
BCBS of Massachusetts,MYK
BCBS of Massachusetts,MYL
Anthem BCBS of Ohio,MYM
Anthem BCBS of Ohio,MYN
Unassigned Prefix,MYO
BCBS of Georgia,MYP
BCBS of Massachusetts,MYQ
BCBS of Alabama,MYR
BCBS of Massachusetts,MYS
BCBS of Michigan,MYT
BCBS of Massachusetts,MYU
Regence Blue Cross Blue Shield of Utah,MYV
Carefirst BCBS of Maryland,MYW
BCBS of Oklahoma,MYX
Carefirst BCBS of Maryland,MYY
BCBS of Massachusetts,MYZ
Wellmark BCBS,MZA
Highmark BCBS,MZB
BCBS of Rhose Island,MZC
BCBS of Illinois,MZD
BCBS of Massachusetts,MZE
BCBS of Illinois,MZF
BCBS of Illinois,MZG
Unassigned Prefix,MZH
Blue Shield of California,MZI
BCBS of Massachusetts,MZJ
Anthem BCBS of Virginia,MZK
BCBS of Alabama,MZL
BCBS of Minnesota,MZM
BCBS of North Carolina,MZN
BCBS of Michigan,MZO
