BCBS_Name,Acronym
BCBS of South Carolina,FZA
Blue Cross of Idaho,FZB
Empire BCBS of New York,FZC
BCBS of Michigan,FZD
Anthem Blue Cross of California,FZE
Blue Cross of Idaho,FZF
BCBS of Nebraska,FZG
Carefirst BCBS of Maryland,FZH
Unassigned Prefix,FZI
Empire BCBS of New York,FZJ
Carefirst Administrators,FZK
Unassigned Prefix,FZL
BCBS of Tennessee,FZM
Carefirst BCBS of Maryland,FZN
Highmark BCBS,FZO
BCBS of Michigan,FZP
Capital Blue Cross,FZQ
Anthem BCBS of Nevada,FZR
Unassigned Prefix,FZS
BCBS of Illinois,FZT
BCBS of Florida,FZU
Wellmark BCBS,FZV
Premera Blue Cross,FZW
Anthem BCBS of Virginia,FZX
BCBS of North Carolina,FZY
Wellmark BCBS,FZZ
Blue Cross of California,OL
